txn_id,date_key,timestamp,merchant_id,bank_id,method_id,amount,status,error_category,latency_ms,mdr_rate_pct
TXN_0000209,2026-07-24,2026-07-24 05:42:42,M_103,BNK_02,PM_05,610.95,USER_DROPPED,AUTH_TIMEOUT,6118,0.015
TXN_0000210,2026-08-04,2026-08-04 16:35:01,M_101,BNK_05,PM_05,1067.57,SUCCESS,NONE,2255,0.015
TXN_0000211,2026-07-03,2026-07-03 23:01:22,M_106,BNK_04,PM_03,3984.9,SUCCESS,NONE,1271,0.0185
TXN_0000212,2026-07-13,2026-07-13 04:02:22,M_106,BNK_01,PM_05,2820.87,SUCCESS,NONE,1440,0.015
TXN_0000213,2026-08-20,2026-08-20 05:51:08,M_102,BNK_04,PM_04,502.88,SUCCESS,NONE,1386,0.009
TXN_0000214,2026-06-26,2026-06-26 01:50:12,M_104,BNK_01,PM_03,16229.75,SUCCESS,NONE,1295,0.0185
TXN_0000215,2026-08-09,2026-08-09 15:16:02,M_103,BNK_05,PM_04,3815.8,SUCCESS,NONE,1005,0.009
TXN_0000216,2026-07-05,2026-07-05 03:51:23,M_103,BNK_01,PM_03,2297.37,SUCCESS,NONE,1327,0.0185
TXN_0000217,2026-06-24,2026-06-24 15:44:31,M_104,BNK_04,PM_03,8193.88,SUCCESS,NONE,868,0.0185
TXN_0000218,2026-06-11,2026-06-11 13:38:52,M_103,BNK_01,PM_04,1066.19,SUCCESS,NONE,1028,0.009
TXN_0000219,2026-07-08,2026-07-08 09:28:38,M_101,BNK_01,PM_03,1836.51,SUCCESS,NONE,954,0.0185
TXN_0000220,2026-06-06,2026-06-06 23:55:58,M_104,BNK_03,PM_04,7964.67,USER_DROPPED,AUTH_TIMEOUT,5598,0.009
TXN_0000221,2026-07-22,2026-07-22 11:32:51,M_103,BNK_01,PM_01,3799.51,SUCCESS,NONE,1794,0.0065
TXN_0000222,2026-07-27,2026-07-27 01:08:04,M_101,BNK_02,PM_05,704.59,SUCCESS,NONE,539,0.015
TXN_0000223,2026-06-05,2026-06-05 19:09:43,M_103,BNK_04,PM_05,2359.63,SUCCESS,NONE,1305,0.015
TXN_0000224,2026-06-18,2026-06-18 16:23:25,M_104,BNK_01,PM_05,7372.97,SUCCESS,NONE,616,0.015
TXN_0000225,2026-08-03,2026-08-03 16:24:58,M_101,BNK_01,PM_02,1469.93,SUCCESS,NONE,958,0.0185
TXN_0000226,2026-08-18,2026-08-18 09:44:58,M_103,BNK_04,PM_02,4993.42,SUCCESS,NONE,1426,0.0185
TXN_0000227,2026-06-23,2026-06-23 22:28:05,M_102,BNK_01,PM_04,4090.46,USER_DROPPED,AUTH_TIMEOUT,5577,0.009
TXN_0000228,2026-08-10,2026-08-10 17:18:57,M_103,BNK_03,PM_01,1639.79,SUCCESS,NONE,776,0.0
TXN_0000229,2026-08-05,2026-08-05 07:07:12,M_106,BNK_02,PM_03,4001.92,SUCCESS,NONE,885,0.0185
TXN_0000230,2026-08-10,2026-08-10 18:23:29,M_104,BNK_01,PM_03,14956.76,SUCCESS,NONE,1303,0.0185
TXN_0000231,2026-07-10,2026-07-10 12:45:46,M_105,BNK_01,PM_01,600.46,SUCCESS,NONE,880,0.0
TXN_0000232,2026-06-17,2026-06-17 10:41:04,M_104,BNK_05,PM_01,9474.6,SUCCESS,NONE,1164,0.0065
TXN_0000233,2026-08-15,2026-08-15 05:49:08,M_103,BNK_02,PM_05,2276.57,FAILED,ISSUER_DOWNTIME,3841,0.015
TXN_0000234,2026-07-09,2026-07-09 05:10:20,M_101,BNK_05,PM_02,2346.63,SUCCESS,NONE,904,0.0185
TXN_0000235,2026-07-03,2026-07-03 06:40:35,M_105,BNK_03,PM_01,365.62,SUCCESS,NONE,1743,0.0
TXN_0000236,2026-08-04,2026-08-04 20:10:37,M_105,BNK_05,PM_01,1132.85,SUCCESS,NONE,1290,0.0
TXN_0000237,2026-07-14,2026-07-14 18:02:52,M_106,BNK_05,PM_05,4346.15,SUCCESS,NONE,492,0.015
TXN_0000238,2026-06-27,2026-06-27 18:26:39,M_106,BNK_05,PM_03,3267.16,SUCCESS,NONE,1155,0.0185
TXN_0000239,2026-07-09,2026-07-09 15:15:51,M_106,BNK_05,PM_03,4075.28,SUCCESS,NONE,901,0.0185
TXN_0000240,2026-06-21,2026-06-21 14:26:30,M_104,BNK_01,PM_01,9698.85,SUCCESS,NONE,1355,0.0065
TXN_0000241,2026-07-15,2026-07-15 12:08:48,M_102,BNK_03,PM_03,1978.59,SUCCESS,NONE,862,0.0185
TXN_0000242,2026-06-16,2026-06-16 08:28:15,M_103,BNK_02,PM_04,876.21,SUCCESS,NONE,1065,0.009
TXN_0000243,2026-07-02,2026-07-02 05:52:20,M_104,BNK_05,PM_04,16973.15,SUCCESS,NONE,1251,0.009
TXN_0000244,2026-08-05,2026-08-05 14:31:56,M_102,BNK_02,PM_04,1680.99,SUCCESS,NONE,1359,0.009
TXN_0000245,2026-07-01,2026-07-01 06:37:22,M_104,BNK_05,PM_04,3254.2,SUCCESS,NONE,739,0.009
TXN_0000246,2026-08-08,2026-08-08 00:54:06,M_105,BNK_04,PM_03,545.57,FAILED,AUTH_TIMEOUT,3498,0.0185
TXN_0000247,2026-06-06,2026-06-06 12:03:36,M_107,BNK_04,PM_03,2896.72,SUCCESS,NONE,957,0.0185
TXN_0000248,2026-08-04,2026-08-04 14:48:35,M_103,BNK_01,PM_04,1542.66,USER_DROPPED,AUTH_TIMEOUT,4716,0.009
TXN_0000249,2026-06-17,2026-06-17 03:25:23,M_106,BNK_05,PM_01,4015.51,SUCCESS,NONE,1629,0.0065
TXN_0000250,2026-08-17,2026-08-17 16:25:32,M_103,BNK_02,PM_02,393.22,SUCCESS,NONE,1221,0.0185
TXN_0000251,2026-08-06,2026-08-06 14:09:38,M_106,BNK_03,PM_04,4487.03,SUCCESS,NONE,721,0.009
TXN_0000252,2026-07-21,2026-07-21 19:47:53,M_105,BNK_03,PM_02,394.12,SUCCESS,NONE,1375,0.0185
TXN_0000253,2026-08-02,2026-08-02 22:36:19,M_107,BNK_05,PM_05,2479.48,SUCCESS,NONE,1736,0.015
TXN_0000254,2026-08-14,2026-08-14 09:50:57,M_103,BNK_01,PM_04,3681.56,SUCCESS,NONE,1409,0.009
TXN_0000255,2026-07-04,2026-07-04 20:50:49,M_101,BNK_05,PM_04,1509.41,SUCCESS,NONE,644,0.009
TXN_0000256,2026-06-22,2026-06-22 16:40:46,M_101,BNK_05,PM_04,1606.38,SUCCESS,NONE,954,0.009
TXN_0000257,2026-08-13,2026-08-13 22:07:12,M_102,BNK_02,PM_01,290.9,SUCCESS,NONE,1480,0.0
TXN_0000258,2026-07-23,2026-07-23 16:49:39,M_102,BNK_04,PM_02,4618.5,SUCCESS,NONE,887,0.0185
TXN_0000259,2026-08-06,2026-08-06 06:35:20,M_106,BNK_01,PM_02,4990.99,SUCCESS,NONE,1233,0.0185
TXN_0000260,2026-07-29,2026-07-29 17:21:34,M_104,BNK_03,PM_02,7991.45,SUCCESS,NONE,1332,0.0185
TXN_0000261,2026-08-01,2026-08-01 06:15:17,M_106,BNK_03,PM_05,2878.82,SUCCESS,NONE,821,0.015
TXN_0000262,2026-08-02,2026-08-02 10:30:22,M_103,BNK_03,PM_02,2890.34,FAILED,AUTH_TIMEOUT,3746,0.0185
TXN_0000263,2026-08-09,2026-08-09 12:57:25,M_103,BNK_01,PM_05,4128.21,FAILED,AUTH_TIMEOUT,882,0.015
TXN_0000264,2026-06-11,2026-06-11 11:59:28,M_103,BNK_01,PM_03,3348.67,SUCCESS,NONE,792,0.0185
TXN_0000265,2026-07-05,2026-07-05 17:44:17,M_102,BNK_02,PM_05,858.91,SUCCESS,NONE,1024,0.015
TXN_0000266,2026-06-07,2026-06-07 21:57:33,M_105,BNK_02,PM_02,309.52,SUCCESS,NONE,725,0.0185
TXN_0000267,2026-07-31,2026-07-31 03:43:49,M_101,BNK_04,PM_03,473.05,USER_DROPPED,AUTH_TIMEOUT,7458,0.0185
TXN_0000268,2026-08-01,2026-08-01 20:12:48,M_102,BNK_04,PM_04,4826.79,SUCCESS,NONE,670,0.009
TXN_0000269,2026-08-13,2026-08-13 07:34:47,M_106,BNK_01,PM_01,3670.96,FAILED,NETWORK_FAILURE,3403,0.0065
TXN_0000270,2026-06-05,2026-06-05 12:50:31,M_102,BNK_04,PM_02,1094.3,SUCCESS,NONE,1139,0.0185
TXN_0000271,2026-06-02,2026-06-02 09:36:38,M_107,BNK_03,PM_01,715.04,USER_DROPPED,AUTH_TIMEOUT,7229,0.0
TXN_0000272,2026-08-07,2026-08-07 15:56:08,M_103,BNK_04,PM_05,4285.09,SUCCESS,NONE,669,0.015
TXN_0000273,2026-06-21,2026-06-21 23:29:41,M_102,BNK_01,PM_03,1434.87,SUCCESS,NONE,1448,0.0185
TXN_0000274,2026-08-12,2026-08-12 21:48:12,M_106,BNK_03,PM_03,1042.38,SUCCESS,NONE,1103,0.0185
TXN_0000275,2026-07-12,2026-07-12 02:25:42,M_104,BNK_04,PM_05,3978.47,USER_DROPPED,AUTH_TIMEOUT,4322,0.015
TXN_0000276,2026-06-01,2026-06-01 08:24:15,M_104,BNK_03,PM_02,9424.4,SUCCESS,NONE,1238,0.0185
TXN_0000277,2026-08-13,2026-08-13 00:16:41,M_103,BNK_03,PM_05,1925.85,SUCCESS,NONE,1159,0.015
TXN_0000278,2026-07-10,2026-07-10 05:25:43,M_106,BNK_01,PM_04,2612.1,FAILED,AUTH_TIMEOUT,3259,0.009
TXN_0000279,2026-07-18,2026-07-18 19:14:14,M_103,BNK_01,PM_03,4795.33,SUCCESS,NONE,1120,0.0185
TXN_0000280,2026-07-24,2026-07-24 22:35:58,M_104,BNK_05,PM_03,9797.84,SUCCESS,NONE,984,0.0185
TXN_0000281,2026-08-16,2026-08-16 02:33:28,M_106,BNK_02,PM_02,2735.23,SUCCESS,NONE,1134,0.0185
TXN_0000282,2026-08-10,2026-08-10 16:12:36,M_105,BNK_01,PM_01,667.16,SUCCESS,NONE,1298,0.0
TXN_0000283,2026-06-15,2026-06-15 21:13:45,M_107,BNK_05,PM_04,2999.11,SUCCESS,NONE,1575,0.009
TXN_0000284,2026-07-29,2026-07-29 04:32:26,M_105,BNK_04,PM_01,575.32,SUCCESS,NONE,728,0.0
TXN_0000285,2026-07-21,2026-07-21 08:52:00,M_104,BNK_03,PM_01,14059.97,SUCCESS,NONE,1739,0.0065
TXN_0000286,2026-06-09,2026-06-09 17:03:59,M_101,BNK_04,PM_03,2251.41,USER_DROPPED,AUTH_TIMEOUT,3157,0.0185
TXN_0000287,2026-07-23,2026-07-23 05:49:08,M_104,BNK_01,PM_03,14370.33,USER_DROPPED,AUTH_TIMEOUT,5317,0.0185
TXN_0000288,2026-07-19,2026-07-19 14:55:58,M_106,BNK_04,PM_03,4552.48,SUCCESS,NONE,1276,0.0185
TXN_0000289,2026-07-15,2026-07-15 03:11:34,M_106,BNK_05,PM_02,2086.68,SUCCESS,NONE,1184,0.0185
TXN_0000290,2026-07-09,2026-07-09 14:43:46,M_102,BNK_01,PM_01,2813.34,SUCCESS,NONE,913,0.0065
TXN_0000291,2026-07-29,2026-07-29 11:09:17,M_107,BNK_02,PM_02,1104.71,SUCCESS,NONE,1037,0.0185
TXN_0000292,2026-07-24,2026-07-24 19:49:59,M_107,BNK_01,PM_01,4442.03,SUCCESS,NONE,952,0.0065
TXN_0000293,2026-08-16,2026-08-16 01:28:38,M_102,BNK_01,PM_01,3425.71,SUCCESS,NONE,923,0.0065
TXN_0000294,2026-07-27,2026-07-27 07:34:13,M_102,BNK_01,PM_04,3821.05,SUCCESS,NONE,1354,0.009
TXN_0000295,2026-06-30,2026-06-30 23:36:20,M_102,BNK_05,PM_03,2971.88,SUCCESS,NONE,1207,0.0185
TXN_0000296,2026-07-09,2026-07-09 04:42:33,M_107,BNK_03,PM_02,1261.01,SUCCESS,NONE,892,0.0185
TXN_0000297,2026-06-23,2026-06-23 20:43:27,M_101,BNK_05,PM_05,1456.25,SUCCESS,NONE,1369,0.015
TXN_0000298,2026-07-11,2026-07-11 22:26:26,M_103,BNK_04,PM_05,916.24,SUCCESS,NONE,1192,0.015
TXN_0000299,2026-07-01,2026-07-01 07:19:54,M_107,BNK_05,PM_04,3596.37,SUCCESS,NONE,1343,0.009
TXN_0000300,2026-07-24,2026-07-24 17:33:08,M_101,BNK_05,PM_04,1062.78,SUCCESS,NONE,1288,0.009
TXN_0000301,2026-07-18,2026-07-18 02:34:46,M_103,BNK_01,PM_04,4181.15,SUCCESS,NONE,851,0.009
TXN_0000302,2026-06-06,2026-06-06 02:12:51,M_104,BNK_05,PM_05,14306.29,SUCCESS,NONE,931,0.015
TXN_0000303,2026-06-27,2026-06-27 10:19:58,M_105,BNK_02,PM_04,67.63,FAILED,NETWORK_FAILURE,4472,0.009
TXN_0000304,2026-08-17,2026-08-17 22:13:25,M_101,BNK_04,PM_02,2300.55,SUCCESS,NONE,1283,0.0185
TXN_0000305,2026-07-30,2026-07-30 17:41:22,M_107,BNK_03,PM_04,1680.43,SUCCESS,NONE,1093,0.009
TXN_0000306,2026-07-31,2026-07-31 10:58:13,M_104,BNK_04,PM_01,8245.93,SUCCESS,NONE,1135,0.0065
TXN_0000307,2026-06-03,2026-06-03 08:35:59,M_105,BNK_02,PM_02,721.64,SUCCESS,NONE,1483,0.0185
TXN_0000308,2026-07-13,2026-07-13 07:24:36,M_103,BNK_02,PM_02,4200.14,SUCCESS,NONE,922,0.0185
TXN_0000309,2026-08-02,2026-08-02 23:41:47,M_106,BNK_03,PM_03,2554.86,SUCCESS,NONE,1264,0.0185
TXN_0000310,2026-06-18,2026-06-18 23:34:31,M_107,BNK_03,PM_02,1083.43,FAILED,NETWORK_FAILURE,3618,0.0185
TXN_0000311,2026-06-10,2026-06-10 21:03:48,M_101,BNK_05,PM_01,165.0,SUCCESS,NONE,1034,0.0
TXN_0000312,2026-06-20,2026-06-20 00:13:32,M_106,BNK_02,PM_01,2388.85,SUCCESS,NONE,1429,0.0065
TXN_0000313,2026-08-02,2026-08-02 00:00:34,M_106,BNK_05,PM_04,2847.89,SUCCESS,NONE,1347,0.009
TXN_0000314,2026-07-07,2026-07-07 00:32:52,M_105,BNK_03,PM_05,852.54,SUCCESS,NONE,1344,0.015
TXN_0000315,2026-08-07,2026-08-07 04:15:12,M_102,BNK_01,PM_01,3174.95,SUCCESS,NONE,1491,0.0065
TXN_0000316,2026-06-11,2026-06-11 11:25:29,M_103,BNK_03,PM_04,2912.01,USER_DROPPED,AUTH_TIMEOUT,5525,0.009
TXN_0000317,2026-06-05,2026-06-05 02:25:24,M_102,BNK_03,PM_01,2010.41,SUCCESS,NONE,1304,0.0065
TXN_0000318,2026-06-11,2026-06-11 15:54:27,M_106,BNK_01,PM_02,3295.55,SUCCESS,NONE,1006,0.0185
TXN_0000319,2026-06-06,2026-06-06 07:13:57,M_107,BNK_01,PM_05,4366.96,FAILED,INSUFFICIENT_FUNDS,4091,0.015
TXN_0000320,2026-08-09,2026-08-09 18:42:02,M_101,BNK_01,PM_03,571.48,SUCCESS,NONE,1060,0.0185
TXN_0000321,2026-06-19,2026-06-19 22:52:25,M_101,BNK_02,PM_05,2332.86,SUCCESS,NONE,1129,0.015
TXN_0000322,2026-07-20,2026-07-20 21:57:34,M_105,BNK_02,PM_05,431.49,SUCCESS,NONE,1278,0.015
TXN_0000323,2026-07-15,2026-07-15 01:06:27,M_102,BNK_01,PM_05,1314.29,SUCCESS,NONE,854,0.015
TXN_0000324,2026-07-21,2026-07-21 10:01:40,M_105,BNK_05,PM_05,364.33,USER_DROPPED,AUTH_TIMEOUT,8010,0.015
TXN_0000325,2026-08-10,2026-08-10 12:27:11,M_104,BNK_02,PM_03,13035.27,SUCCESS,NONE,798,0.0185
TXN_0000326,2026-07-02,2026-07-02 22:04:05,M_101,BNK_05,PM_03,779.73,SUCCESS,NONE,735,0.0185
TXN_0000327,2026-07-11,2026-07-11 11:06:05,M_107,BNK_02,PM_04,224.94,SUCCESS,NONE,1447,0.009
TXN_0000328,2026-06-17,2026-06-17 02:11:27,M_103,BNK_03,PM_01,2354.45,SUCCESS,NONE,1337,0.0065
TXN_0000329,2026-06-12,2026-06-12 11:35:05,M_104,BNK_01,PM_01,11752.33,SUCCESS,NONE,1287,0.0065
TXN_0000330,2026-07-08,2026-07-08 13:24:49,M_107,BNK_04,PM_01,606.56,FAILED,NETWORK_FAILURE,4365,0.0
TXN_0000331,2026-06-22,2026-06-22 21:24:10,M_102,BNK_05,PM_05,866.43,SUCCESS,NONE,1096,0.015
TXN_0000332,2026-06-22,2026-06-22 13:17:26,M_104,BNK_02,PM_01,7146.16,SUCCESS,NONE,830,0.0065
TXN_0000333,2026-08-20,2026-08-20 15:38:39,M_103,BNK_03,PM_02,1138.63,SUCCESS,NONE,1122,0.0185
TXN_0000334,2026-07-13,2026-07-13 19:24:51,M_103,BNK_01,PM_04,4338.55,SUCCESS,NONE,896,0.009
TXN_0000335,2026-07-09,2026-07-09 10:38:44,M_104,BNK_05,PM_02,5613.2,SUCCESS,NONE,1392,0.0185
TXN_0000336,2026-08-02,2026-08-02 18:50:15,M_104,BNK_03,PM_03,7551.24,SUCCESS,NONE,1055,0.0185
TXN_0000337,2026-06-15,2026-06-15 18:12:37,M_107,BNK_04,PM_03,4986.87,SUCCESS,NONE,852,0.0185
TXN_0000338,2026-07-30,2026-07-30 22:13:28,M_107,BNK_05,PM_01,4028.89,SUCCESS,NONE,1003,0.0065
TXN_0000339,2026-06-18,2026-06-18 20:19:15,M_101,BNK_04,PM_04,743.8,SUCCESS,NONE,1223,0.009
TXN_0000340,2026-07-28,2026-07-28 19:30:37,M_104,BNK_04,PM_01,8712.48,SUCCESS,NONE,930,0.0065
TXN_0000341,2026-06-05,2026-06-05 11:44:57,M_107,BNK_04,PM_05,4099.03,SUCCESS,NONE,853,0.015
TXN_0000342,2026-07-16,2026-07-16 05:41:39,M_101,BNK_01,PM_02,254.1,USER_DROPPED,AUTH_TIMEOUT,5792,0.0185
TXN_0000343,2026-07-26,2026-07-26 03:00:06,M_106,BNK_04,PM_03,1441.94,SUCCESS,NONE,1173,0.0185
TXN_0000344,2026-08-13,2026-08-13 07:28:23,M_105,BNK_05,PM_05,499.8,SUCCESS,NONE,947,0.015
TXN_0000345,2026-07-15,2026-07-15 00:30:06,M_105,BNK_05,PM_02,389.75,FAILED,ISSUER_DOWNTIME,3376,0.0185
TXN_0000346,2026-07-10,2026-07-10 10:29:50,M_107,BNK_02,PM_03,1192.96,SUCCESS,NONE,1169,0.0185
TXN_0000347,2026-07-28,2026-07-28 10:04:19,M_104,BNK_01,PM_04,3192.59,SUCCESS,NONE,665,0.009
TXN_0000348,2026-06-22,2026-06-22 23:15:33,M_101,BNK_03,PM_01,559.97,SUCCESS,NONE,677,0.0
TXN_0000349,2026-06-30,2026-06-30 12:40:11,M_105,BNK_04,PM_04,264.34,SUCCESS,NONE,884,0.009
TXN_0000350,2026-06-26,2026-06-26 14:37:27,M_104,BNK_01,PM_05,8526.95,SUCCESS,NONE,1035,0.015
TXN_0000351,2026-08-13,2026-08-13 03:51:55,M_102,BNK_03,PM_01,2777.07,SUCCESS,NONE,1193,0.0065
TXN_0000352,2026-07-04,2026-07-04 21:55:31,M_102,BNK_04,PM_01,2733.03,SUCCESS,NONE,1542,0.0065
TXN_0000353,2026-07-21,2026-07-21 18:07:22,M_105,BNK_04,PM_05,454.78,SUCCESS,NONE,1357,0.015
TXN_0000354,2026-08-15,2026-08-15 02:43:08,M_102,BNK_03,PM_05,1703.29,SUCCESS,NONE,1052,0.015
TXN_0000355,2026-06-19,2026-06-19 16:24:26,M_101,BNK_02,PM_03,1551.6,SUCCESS,NONE,1094,0.0185
TXN_0000356,2026-08-08,2026-08-08 22:58:41,M_104,BNK_02,PM_04,16925.77,SUCCESS,NONE,799,0.009
TXN_0000357,2026-06-18,2026-06-18 05:20:53,M_102,BNK_04,PM_03,2364.8,SUCCESS,NONE,1094,0.0185
TXN_0000358,2026-06-18,2026-06-18 06:52:24,M_103,BNK_01,PM_04,4826.38,SUCCESS,NONE,1013,0.009
TXN_0000359,2026-07-24,2026-07-24 22:53:28,M_104,BNK_04,PM_04,10074.84,SUCCESS,NONE,1196,0.009
TXN_0000360,2026-06-05,2026-06-05 08:14:34,M_101,BNK_02,PM_03,828.38,SUCCESS,NONE,851,0.0185
TXN_0000361,2026-08-05,2026-08-05 03:36:07,M_105,BNK_04,PM_05,358.07,SUCCESS,NONE,1255,0.015
TXN_0000362,2026-07-27,2026-07-27 17:13:27,M_103,BNK_05,PM_01,691.6,SUCCESS,NONE,1559,0.0
TXN_0000363,2026-06-05,2026-06-05 14:16:22,M_107,BNK_02,PM_03,4338.56,SUCCESS,NONE,1067,0.0185
TXN_0000364,2026-06-27,2026-06-27 23:37:44,M_107,BNK_01,PM_02,1883.03,SUCCESS,NONE,1220,0.0185
TXN_0000365,2026-08-18,2026-08-18 04:50:13,M_106,BNK_04,PM_02,4104.94,SUCCESS,NONE,1307,0.0185
TXN_0000366,2026-07-06,2026-07-06 19:34:10,M_105,BNK_03,PM_05,422.2,SUCCESS,NONE,979,0.015
TXN_0000367,2026-08-05,2026-08-05 21:52:06,M_103,BNK_05,PM_03,850.83,SUCCESS,NONE,1167,0.0185
TXN_0000368,2026-06-17,2026-06-17 22:55:08,M_104,BNK_01,PM_03,6370.0,SUCCESS,NONE,1103,0.0185
TXN_0000369,2026-08-02,2026-08-02 04:36:40,M_107,BNK_02,PM_04,1489.84,SUCCESS,NONE,1129,0.009
TXN_0000370,2026-07-22,2026-07-22 16:47:17,M_104,BNK_01,PM_01,13267.91,SUCCESS,NONE,868,0.0065
TXN_0000371,2026-08-14,2026-08-14 00:55:49,M_104,BNK_04,PM_03,15631.09,SUCCESS,NONE,1107,0.0185
TXN_0000372,2026-08-08,2026-08-08 12:13:27,M_104,BNK_03,PM_01,15285.14,SUCCESS,NONE,1249,0.0065
TXN_0000373,2026-08-10,2026-08-10 18:08:36,M_103,BNK_03,PM_03,4291.63,SUCCESS,NONE,1535,0.0185
TXN_0000374,2026-06-13,2026-06-13 20:50:53,M_106,BNK_01,PM_01,2405.99,SUCCESS,NONE,1387,0.0065
TXN_0000375,2026-07-29,2026-07-29 00:27:12,M_107,BNK_02,PM_04,4979.33,FAILED,AUTH_TIMEOUT,5737,0.009
TXN_0000376,2026-06-12,2026-06-12 20:23:16,M_103,BNK_02,PM_03,595.62,SUCCESS,NONE,869,0.0185
TXN_0000377,2026-07-21,2026-07-21 20:19:46,M_106,BNK_02,PM_01,3557.32,SUCCESS,NONE,1361,0.0065
TXN_0000378,2026-06-01,2026-06-01 06:30:04,M_106,BNK_01,PM_01,836.96,SUCCESS,NONE,1155,0.0
TXN_0000379,2026-06-02,2026-06-02 22:21:52,M_106,BNK_04,PM_01,778.85,SUCCESS,NONE,1756,0.0
TXN_0000380,2026-06-10,2026-06-10 07:24:05,M_106,BNK_02,PM_04,3707.66,SUCCESS,NONE,857,0.009
TXN_0000381,2026-06-18,2026-06-18 12:49:52,M_103,BNK_03,PM_03,3815.16,SUCCESS,NONE,848,0.0185
TXN_0000382,2026-08-07,2026-08-07 18:00:39,M_106,BNK_02,PM_01,3320.1,SUCCESS,NONE,920,0.0065
TXN_0000383,2026-07-23,2026-07-23 19:43:28,M_106,BNK_02,PM_02,4327.82,SUCCESS,NONE,462,0.0185
TXN_0000384,2026-08-15,2026-08-15 23:24:22,M_101,BNK_02,PM_01,2413.63,SUCCESS,NONE,942,0.0065
TXN_0000385,2026-06-11,2026-06-11 07:35:38,M_102,BNK_02,PM_03,3080.04,SUCCESS,NONE,872,0.0185
TXN_0000386,2026-06-27,2026-06-27 16:38:32,M_107,BNK_01,PM_03,1105.5,SUCCESS,NONE,1145,0.0185
TXN_0000387,2026-08-03,2026-08-03 12:07:15,M_106,BNK_01,PM_02,2598.0,SUCCESS,NONE,1202,0.0185
TXN_0000388,2026-07-11,2026-07-11 04:24:55,M_105,BNK_01,PM_03,1014.82,SUCCESS,NONE,1662,0.0185
TXN_0000389,2026-06-10,2026-06-10 00:37:04,M_105,BNK_02,PM_04,65.86,SUCCESS,NONE,1385,0.009
TXN_0000390,2026-07-07,2026-07-07 20:45:32,M_101,BNK_04,PM_05,1952.71,SUCCESS,NONE,926,0.015
TXN_0000391,2026-08-08,2026-08-08 19:09:17,M_104,BNK_01,PM_05,3795.75,SUCCESS,NONE,830,0.015
TXN_0000392,2026-07-12,2026-07-12 12:37:40,M_102,BNK_02,PM_05,3863.48,SUCCESS,NONE,1247,0.015
TXN_0000393,2026-07-26,2026-07-26 23:54:15,M_106,BNK_01,PM_03,477.95,SUCCESS,NONE,703,0.0185
TXN_0000394,2026-08-18,2026-08-18 19:03:19,M_104,BNK_01,PM_04,12824.23,SUCCESS,NONE,1649,0.009
TXN_0000395,2026-06-18,2026-06-18 22:00:10,M_102,BNK_01,PM_01,2582.78,SUCCESS,NONE,1453,0.0065
TXN_0000396,2026-07-18,2026-07-18 04:47:49,M_105,BNK_03,PM_02,1054.48,SUCCESS,NONE,959,0.0185
TXN_0000397,2026-07-25,2026-07-25 08:33:04,M_101,BNK_01,PM_03,767.93,USER_DROPPED,AUTH_TIMEOUT,3444,0.0185
TXN_0000398,2026-07-29,2026-07-29 16:23:03,M_106,BNK_01,PM_04,2598.13,SUCCESS,NONE,1506,0.009
TXN_0000399,2026-06-14,2026-06-14 18:43:46,M_103,BNK_02,PM_03,753.6,SUCCESS,NONE,1065,0.0185
TXN_0000400,2026-07-02,2026-07-02 01:30:23,M_101,BNK_01,PM_01,1050.0,SUCCESS,NONE,1471,0.0
TXN_0000401,2026-07-24,2026-07-24 07:20:15,M_107,BNK_01,PM_05,2198.03,SUCCESS,NONE,621,0.015
TXN_0000402,2026-07-18,2026-07-18 03:32:43,M_103,BNK_01,PM_05,4529.32,SUCCESS,NONE,920,0.015
TXN_0000403,2026-07-22,2026-07-22 02:56:29,M_107,BNK_05,PM_01,4356.95,SUCCESS,NONE,1101,0.0065
TXN_0000404,2026-08-10,2026-08-10 14:00:23,M_103,BNK_03,PM_01,1163.22,SUCCESS,NONE,1114,0.0
TXN_0000405,2026-07-30,2026-07-30 11:37:31,M_103,BNK_05,PM_02,4989.38,SUCCESS,NONE,964,0.0185
TXN_0000406,2026-06-20,2026-06-20 00:59:26,M_106,BNK_05,PM_02,314.77,SUCCESS,NONE,1286,0.0185
TXN_0000407,2026-06-01,2026-06-01 21:24:54,M_106,BNK_01,PM_03,3742.8,SUCCESS,NONE,779,0.0185
TXN_0000408,2026-07-24,2026-07-24 15:03:09,M_102,BNK_05,PM_02,3615.93,SUCCESS,NONE,1057,0.0185
TXN_0000409,2026-07-18,2026-07-18 14:47:05,M_102,BNK_05,PM_04,2987.7,SUCCESS,NONE,1136,0.009
TXN_0000410,2026-08-15,2026-08-15 18:03:27,M_106,BNK_04,PM_01,3379.73,SUCCESS,NONE,1254,0.0065
TXN_0000411,2026-07-21,2026-07-21 22:53:47,M_103,BNK_03,PM_03,1766.01,SUCCESS,NONE,1313,0.0185
TXN_0000412,2026-06-18,2026-06-18 18:06:09,M_102,BNK_01,PM_02,707.16,SUCCESS,NONE,762,0.0185
TXN_0000413,2026-08-08,2026-08-08 11:49:13,M_103,BNK_04,PM_01,2369.2,SUCCESS,NONE,639,0.0065
TXN_0000414,2026-06-21,2026-06-21 21:19:52,M_107,BNK_01,PM_01,3582.58,SUCCESS,NONE,1483,0.0065
TXN_0000415,2026-06-12,2026-06-12 22:15:22,M_102,BNK_03,PM_02,2101.97,SUCCESS,NONE,1199,0.0185
